trip_id,from_stop_id,to_stop_id,distance_km
Tv3p8704smtFY_z3ZHnnb-07:00:00,230,242,0.6684
Tv3p8704smtFY_z3ZHnnb-07:00:00,242,244,1.0674000000000001
Tv3p8704smtFY_z3ZHnnb-07:00:00,244,246,0.5815
Tv3p8704smtFY_z3ZHnnb-07:00:00,246,240,0.4061
Tv3p8704smtFY_z3ZHnnb-07:00:00,240,236,1.0509000000000002
Tv3p8704smtFY_z3ZHnnb-07:00:00,236,238,0.6514
Tv3p8704smtFY_z3ZHnnb-07:00:00,238,234,0.5454
Tv3p8704smtFY_z3ZHnnb-07:00:00,234,232,0.6236
Tv3p8704smtFY_z3ZHnnb-07:00:00,232,221,0.8332999999999999
Tv3p8704smtFY_z3ZHnnb-07:00:00,221,219,1.4167
Tv3p8704smtFY_z3ZHnnb-07:00:00,219,215,0.4038
Tv3p8704smtFY_z3ZHnnb-07:00:00,215,213,0.32380000000000003
Tv3p8704smtFY_z3ZHnnb-07:00:00,213,257,1.2114
U5q_TMc5BJ7jtZPVBLLIC-07:00:00,362,444,1.3347
U_QqLo01UyKjXo_inGS9s-07:00:00,360,400,1.5132
U_QqLo01UyKjXo_inGS9s-07:00:00,400,363,1.1622999999999999
U_QqLo01UyKjXo_inGS9s-07:00:00,363,10,20.0472
U_QqLo01UyKjXo_inGS9s-07:00:00,10,7,0.6347999999999999
U_QqLo01UyKjXo_inGS9s-07:00:00,7,8,0.5522
U_QqLo01UyKjXo_inGS9s-07:00:00,8,9,0.31989999999999996
U_QqLo01UyKjXo_inGS9s-07:00:00,9,11,0.4017
U_QqLo01UyKjXo_inGS9s-07:00:00,11,16,0.4737
WWP7DCP2cjGJxPZSN68Y2-07:00:00,278,279,0.7136
WWP7DCP2cjGJxPZSN68Y2-07:00:00,279,273,0.6869
WWP7DCP2cjGJxPZSN68Y2-07:00:00,273,295,1.1683
WWP7DCP2cjGJxPZSN68Y2-07:00:00,295,304,0.8733
WWP7DCP2cjGJxPZSN68Y2-07:00:00,304,301,0.5203
WWP7DCP2cjGJxPZSN68Y2-07:00:00,301,298,0.2056
WWP7DCP2cjGJxPZSN68Y2-07:00:00,298,296,0.25980000000000003
WWP7DCP2cjGJxPZSN68Y2-07:00:00,296,328,1.1256
WWP7DCP2cjGJxPZSN68Y2-07:00:00,328,346,1.6962000000000002
WWP7DCP2cjGJxPZSN68Y2-07:00:00,346,433,2.4631999999999996
WWP7DCP2cjGJxPZSN68Y2-07:00:00,433,429,1.7124000000000001
WWP7DCP2cjGJxPZSN68Y2-07:00:00,429,424,1.5221
WWP7DCP2cjGJxPZSN68Y2-07:00:00,424,405,1.0839
WWP7DCP2cjGJxPZSN68Y2-07:00:00,405,407,0.45380000000000004
WWP7DCP2cjGJxPZSN68Y2-07:00:00,407,409,0.8402000000000001
WWP7DCP2cjGJxPZSN68Y2-07:00:00,409,402,0.74
WWP7DCP2cjGJxPZSN68Y2-07:00:00,402,359,0.8399
WZZbrVYSieTbnoHnb0AaQ-07:00:00,447,280,1.849
WZZbrVYSieTbnoHnb0AaQ-07:00:00,280,262,1.4775999999999998
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,351,338,1.6838
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,338,343,1.918
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,343,345,1.4385999999999999
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,345,329,1.7002000000000002
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,329,297,2.1541
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,297,299,0.26489999999999997
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,299,302,0.2028
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,302,305,0.5254
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,305,271,2.1837
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,271,447,0.3783
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,447,143,1.0916
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,143,145,0.4119
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,145,141,0.4165
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,141,139,0.4532
Wq0wtD2-ddsT-JtVfCc3g-07:00:00,139,137,0.2762
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,15,6,2.4697
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,6,169,26.8977
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,169,172,0.5572999999999999
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,172,174,0.8135
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,174,331,2.5596
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,331,333,1.4149
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,333,297,3.8587
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,297,299,0.26489999999999997
YBp1JQ-cSPCXIHQQ34CmD-07:00:00,299,302,0.2028
YhJAaZa87Cn-vbr4gAMuB-07:00:00,426,10,20.4196
YhJAaZa87Cn-vbr4gAMuB-07:00:00,10,7,0.6347999999999999
YhJAaZa87Cn-vbr4gAMuB-07:00:00,7,8,0.5522
YhJAaZa87Cn-vbr4gAMuB-07:00:00,8,9,0.31989999999999996
YhJAaZa87Cn-vbr4gAMuB-07:00:00,9,11,0.4017
Z-51SkRkO5YyfPeYNTS-n-07:00:00,56,54,0.8118
Z-51SkRkO5YyfPeYNTS-n-07:00:00,54,58,0.5091
Z-51SkRkO5YyfPeYNTS-n-07:00:00,58,61,0.427
Z-51SkRkO5YyfPeYNTS-n-07:00:00,61,63,0.5276000000000001
Z-51SkRkO5YyfPeYNTS-n-07:00:00,63,65,0.8733
Z-51SkRkO5YyfPeYNTS-n-07:00:00,65,67,1.4719
Z-51SkRkO5YyfPeYNTS-n-07:00:00,67,69,0.4659
Z-51SkRkO5YyfPeYNTS-n-07:00:00,69,71,0.7252000000000001
Z-51SkRkO5YyfPeYNTS-n-07:00:00,71,75,0.6437
Z-51SkRkO5YyfPeYNTS-n-07:00:00,75,77,1.1933
Z-51SkRkO5YyfPeYNTS-n-07:00:00,77,79,0.1374
Z-51SkRkO5YyfPeYNTS-n-07:00:00,79,103,0.48469999999999996
Z-51SkRkO5YyfPeYNTS-n-07:00:00,103,104,0.25739999999999996
Z-51SkRkO5YyfPeYNTS-n-07:00:00,104,106,0.2861
Z-51SkRkO5YyfPeYNTS-n-07:00:00,106,129,0.7074
Z-51SkRkO5YyfPeYNTS-n-07:00:00,129,131,0.39030000000000004
Z-51SkRkO5YyfPeYNTS-n-07:00:00,131,133,0.5953999999999999
Z-51SkRkO5YyfPeYNTS-n-07:00:00,133,203,0.1971
Z-51SkRkO5YyfPeYNTS-n-07:00:00,203,205,0.4565
Z-51SkRkO5YyfPeYNTS-n-07:00:00,205,207,0.4342
Z-51SkRkO5YyfPeYNTS-n-07:00:00,207,209,4.8508000000000004
Z-51SkRkO5YyfPeYNTS-n-07:00:00,209,211,2.274
Z-51SkRkO5YyfPeYNTS-n-07:00:00,211,214,1.0021
Z-51SkRkO5YyfPeYNTS-n-07:00:00,214,218,2.1185
Z-51SkRkO5YyfPeYNTS-n-07:00:00,218,220,1.4105
Z-51SkRkO5YyfPeYNTS-n-07:00:00,220,231,0.8179
Z-51SkRkO5YyfPeYNTS-n-07:00:00,231,233,0.6058
Z-51SkRkO5YyfPeYNTS-n-07:00:00,233,237,0.5404
Z-51SkRkO5YyfPeYNTS-n-07:00:00,237,235,0.5197999999999999
Z-51SkRkO5YyfPeYNTS-n-07:00:00,235,239,1.0317
Z-51SkRkO5YyfPeYNTS-n-07:00:00,239,245,0.42710000000000004
Z-51SkRkO5YyfPeYNTS-n-07:00:00,245,243,0.5841000000000001
Z-51SkRkO5YyfPeYNTS-n-07:00:00,243,241,1.0479
Z-51SkRkO5YyfPeYNTS-n-07:00:00,241,229,0.6613
Z-51SkRkO5YyfPeYNTS-n-07:00:00,229,225,0.3481
Z-51SkRkO5YyfPeYNTS-n-07:00:00,225,223,0.6788
Z-51SkRkO5YyfPeYNTS-n-07:00:00,223,198,0.1936
Z-51SkRkO5YyfPeYNTS-n-07:00:00,198,196,0.5163
Z-51SkRkO5YyfPeYNTS-n-07:00:00,196,193,0.38089999999999996
Z-51SkRkO5YyfPeYNTS-n-07:00:00,193,194,0.3493
Z-51SkRkO5YyfPeYNTS-n-07:00:00,194,186,0.5193
Z-51SkRkO5YyfPeYNTS-n-07:00:00,186,184,0.2174
Z-51SkRkO5YyfPeYNTS-n-07:00:00,184,183,0.29719999999999996
Z-51SkRkO5YyfPeYNTS-n-07:00:00,183,165,0.8052
Z-51SkRkO5YyfPeYNTS-n-07:00:00,165,164,0.2356
Z-51SkRkO5YyfPeYNTS-n-07:00:00,164,162,0.435
Z-51SkRkO5YyfPeYNTS-n-07:00:00,162,160,0.168
Z-51SkRkO5YyfPeYNTS-n-07:00:00,160,158,0.18830000000000002
Z-51SkRkO5YyfPeYNTS-n-07:00:00,158,157,0.1158
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,326,321,0.7621
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,321,337,0.8311000000000001
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,337,433,1.8855
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,433,429,1.7124000000000001
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,429,428,2.3773
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,428,386,14.165299999999998
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,386,383,1.2539
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,383,381,1.2789000000000001
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,381,377,0.842
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,377,375,0.3201
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,375,46,1.0375999999999999
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,46,44,0.18819999999999998
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,44,42,0.11270000000000001
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,42,40,0.2063
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,40,34,0.1046
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,34,39,0.2781
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,39,30,0.6776
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,30,28,0.628
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,28,27,0.2407
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,27,24,0.7957000000000001
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,24,22,0.5247999999999999
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,22,18,0.9352
_npHlyCCY7o0R20RyqvT8-07:00:00,189,192,0.4345
_npHlyCCY7o0R20RyqvT8-07:00:00,192,197,0.3822
_npHlyCCY7o0R20RyqvT8-07:00:00,412,411,1.3033
_npHlyCCY7o0R20RyqvT8-07:00:00,411,413,1.3793
_npHlyCCY7o0R20RyqvT8-07:00:00,413,349,0.7128
_npHlyCCY7o0R20RyqvT8-07:00:00,349,348,0.7187
_npHlyCCY7o0R20RyqvT8-07:00:00,348,322,0.609
_npHlyCCY7o0R20RyqvT8-07:00:00,322,340,0.3311
_npHlyCCY7o0R20RyqvT8-07:00:00,340,318,3.0938000000000003
_npHlyCCY7o0R20RyqvT8-07:00:00,318,311,0.9449
_roD5BmPMzsusHgRuqc29-07:00:00,360,403,1.256
_roD5BmPMzsusHgRuqc29-07:00:00,403,406,1.3409
_roD5BmPMzsusHgRuqc29-07:00:00,406,404,0.4209
_roD5BmPMzsusHgRuqc29-07:00:00,404,423,1.0840999999999998
_roD5BmPMzsusHgRuqc29-07:00:00,423,167,1.8720999999999999
_roD5BmPMzsusHgRuqc29-07:00:00,167,398,2.1321
_roD5BmPMzsusHgRuqc29-07:00:00,398,434,4.1648000000000005
_roD5BmPMzsusHgRuqc29-07:00:00,434,395,5.6513
_roD5BmPMzsusHgRuqc29-07:00:00,395,392,1.7441
_roD5BmPMzsusHgRuqc29-07:00:00,392,390,5.6312
_roD5BmPMzsusHgRuqc29-07:00:00,390,393,4.1959
_xaRNY3_AfOnhpf5yTE3A-07:00:00,98,130,0.8201
_xaRNY3_AfOnhpf5yTE3A-07:00:00,130,131,1.08
_xaRNY3_AfOnhpf5yTE3A-07:00:00,131,133,0.5953999999999999
_xaRNY3_AfOnhpf5yTE3A-07:00:00,133,203,0.1971
_xaRNY3_AfOnhpf5yTE3A-07:00:00,203,205,0.4565
_xaRNY3_AfOnhpf5yTE3A-07:00:00,205,207,0.4342
_xaRNY3_AfOnhpf5yTE3A-07:00:00,207,209,4.8508000000000004
_xaRNY3_AfOnhpf5yTE3A-07:00:00,209,211,2.274
_xaRNY3_AfOnhpf5yTE3A-07:00:00,211,214,1.0021
_xaRNY3_AfOnhpf5yTE3A-07:00:00,214,218,2.1185
_xaRNY3_AfOnhpf5yTE3A-07:00:00,218,220,1.4105
_xaRNY3_AfOnhpf5yTE3A-07:00:00,220,231,0.8179
_xaRNY3_AfOnhpf5yTE3A-07:00:00,231,233,0.6058
_xaRNY3_AfOnhpf5yTE3A-07:00:00,233,237,0.5404
_xaRNY3_AfOnhpf5yTE3A-07:00:00,237,235,0.5197999999999999
_xaRNY3_AfOnhpf5yTE3A-07:00:00,235,239,1.0317
_xaRNY3_AfOnhpf5yTE3A-07:00:00,239,245,0.42710000000000004
_xaRNY3_AfOnhpf5yTE3A-07:00:00,245,243,0.5841000000000001
_xaRNY3_AfOnhpf5yTE3A-07:00:00,243,241,1.0479
_xaRNY3_AfOnhpf5yTE3A-07:00:00,241,229,0.6613
_xaRNY3_AfOnhpf5yTE3A-07:00:00,229,225,0.3481
_xaRNY3_AfOnhpf5yTE3A-07:00:00,225,223,0.6788
_xaRNY3_AfOnhpf5yTE3A-07:00:00,223,198,0.1936
_xaRNY3_AfOnhpf5yTE3A-07:00:00,198,196,0.5163
_xaRNY3_AfOnhpf5yTE3A-07:00:00,196,193,0.38089999999999996
_xaRNY3_AfOnhpf5yTE3A-07:00:00,193,194,0.3493
aL3IoFC8Ob46ci80-r5J_-07:00:00,326,321,0.7621
aL3IoFC8Ob46ci80-r5J_-07:00:00,321,337,0.8311000000000001
bAHUtWeGgy-NzZiHpbdim-07:00:00,269,267,0.0886
bAHUtWeGgy-NzZiHpbdim-07:00:00,267,280,2.0806
bAHUtWeGgy-NzZiHpbdim-07:00:00,280,265,1.1248
bAHUtWeGgy-NzZiHpbdim-07:00:00,265,217,1.908
bAHUtWeGgy-NzZiHpbdim-07:00:00,217,219,0.3344
bAHUtWeGgy-NzZiHpbdim-07:00:00,219,220,1.5192999999999999
bAHUtWeGgy-NzZiHpbdim-07:00:00,220,231,0.8179
bAHUtWeGgy-NzZiHpbdim-07:00:00,231,233,0.6058
bAHUtWeGgy-NzZiHpbdim-07:00:00,233,237,0.5404
bAHUtWeGgy-NzZiHpbdim-07:00:00,237,235,0.5197999999999999
bAHUtWeGgy-NzZiHpbdim-07:00:00,235,239,1.0317
bAHUtWeGgy-NzZiHpbdim-07:00:00,239,245,0.42710000000000004
bAHUtWeGgy-NzZiHpbdim-07:00:00,245,243,0.5841000000000001
bAHUtWeGgy-NzZiHpbdim-07:00:00,243,241,1.0479
bAHUtWeGgy-NzZiHpbdim-07:00:00,241,229,0.6613
bAHUtWeGgy-NzZiHpbdim-07:00:00,229,225,0.3481
bAHUtWeGgy-NzZiHpbdim-07:00:00,225,223,0.6788
bAHUtWeGgy-NzZiHpbdim-07:00:00,223,198,0.1936
bAHUtWeGgy-NzZiHpbdim-07:00:00,198,196,0.5163
bAHUtWeGgy-NzZiHpbdim-07:00:00,196,193,0.38089999999999996
bAHUtWeGgy-NzZiHpbdim-07:00:00,193,194,0.3493
bAHUtWeGgy-NzZiHpbdim-07:00:00,194,186,0.5193
bAHUtWeGgy-NzZiHpbdim-07:00:00,186,184,0.2174
bAHUtWeGgy-NzZiHpbdim-07:00:00,184,183,0.29719999999999996
bAHUtWeGgy-NzZiHpbdim-07:00:00,183,166,0.8597
bSYN2peHxalSinpb8v_ie-07:00:00,425,423,1.5024000000000002
bSYN2peHxalSinpb8v_ie-07:00:00,423,167,1.8720999999999999
bSYN2peHxalSinpb8v_ie-07:00:00,167,169,1.806
bSYN2peHxalSinpb8v_ie-07:00:00,169,172,0.5572999999999999
bSYN2peHxalSinpb8v_ie-07:00:00,172,174,0.8135
bSYN2peHxalSinpb8v_ie-07:00:00,174,331,2.5596
bSYN2peHxalSinpb8v_ie-07:00:00,331,333,1.4149
bSYN2peHxalSinpb8v_ie-07:00:00,333,297,3.8587
bSYN2peHxalSinpb8v_ie-07:00:00,297,299,0.26489999999999997
bSYN2peHxalSinpb8v_ie-07:00:00,299,302,0.2028
bd7828viXdflnfuupm3s6-07:00:00,161,163,0.1743
bd7828viXdflnfuupm3s6-07:00:00,163,164,0.43739999999999996
bd7828viXdflnfuupm3s6-07:00:00,164,165,0.2356
bd7828viXdflnfuupm3s6-07:00:00,165,182,0.7845
bd7828viXdflnfuupm3s6-07:00:00,182,185,0.30469999999999997
bd7828viXdflnfuupm3s6-07:00:00,185,187,0.22569999999999998
bd7828viXdflnfuupm3s6-07:00:00,187,195,0.5315
bd7828viXdflnfuupm3s6-07:00:00,195,192,0.418
bd7828viXdflnfuupm3s6-07:00:00,192,197,0.3822
bd7828viXdflnfuupm3s6-07:00:00,197,199,0.5368999999999999
bd7828viXdflnfuupm3s6-07:00:00,199,224,0.18059999999999998
bd7828viXdflnfuupm3s6-07:00:00,224,226,0.663
bd7828viXdflnfuupm3s6-07:00:00,226,230,0.3495
bd7828viXdflnfuupm3s6-07:00:00,230,242,0.6684
bd7828viXdflnfuupm3s6-07:00:00,242,244,1.0674000000000001
bd7828viXdflnfuupm3s6-07:00:00,244,246,0.5815
bd7828viXdflnfuupm3s6-07:00:00,246,240,0.4061
bd7828viXdflnfuupm3s6-07:00:00,240,236,1.0509000000000002
bd7828viXdflnfuupm3s6-07:00:00,236,238,0.6514
bd7828viXdflnfuupm3s6-07:00:00,238,234,0.5454
bd7828viXdflnfuupm3s6-07:00:00,234,232,0.6236
bd7828viXdflnfuupm3s6-07:00:00,232,221,0.8332999999999999
bd7828viXdflnfuupm3s6-07:00:00,221,219,1.4167
bd7828viXdflnfuupm3s6-07:00:00,219,215,0.4038
bd7828viXdflnfuupm3s6-07:00:00,215,212,0.2994
bd7828viXdflnfuupm3s6-07:00:00,212,210,0.5059
bd7828viXdflnfuupm3s6-07:00:00,210,208,0.499
bd7828viXdflnfuupm3s6-07:00:00,208,206,0.38839999999999997
bd7828viXdflnfuupm3s6-07:00:00,206,204,0.43460000000000004
bd7828viXdflnfuupm3s6-07:00:00,204,134,0.2105
bd7828viXdflnfuupm3s6-07:00:00,134,127,2.7198
bd7828viXdflnfuupm3s6-07:00:00,127,32,0.31239999999999996
bd7828viXdflnfuupm3s6-07:00:00,32,13,0.3778
c1YDpOopAR200ZEPZGL2D-07:00:00,425,424,3.5714
c1YDpOopAR200ZEPZGL2D-07:00:00,424,405,1.0839
c1YDpOopAR200ZEPZGL2D-07:00:00,405,407,0.45380000000000004
c1YDpOopAR200ZEPZGL2D-07:00:00,407,228,1.6787999999999998
c1YDpOopAR200ZEPZGL2D-07:00:00,228,226,0.227
c1YDpOopAR200ZEPZGL2D-07:00:00,226,230,0.3495
cPH8TY_FP2nMGpFWXqpQb-07:00:00,305,271,2.1837
cPH8TY_FP2nMGpFWXqpQb-07:00:00,271,447,0.3783
cPH8TY_FP2nMGpFWXqpQb-07:00:00,447,143,1.0916
cPH8TY_FP2nMGpFWXqpQb-07:00:00,143,145,0.4119
cPH8TY_FP2nMGpFWXqpQb-07:00:00,145,141,0.4165
cPH8TY_FP2nMGpFWXqpQb-07:00:00,141,139,0.4532
cPH8TY_FP2nMGpFWXqpQb-07:00:00,139,137,0.2762
cPH8TY_FP2nMGpFWXqpQb-07:00:00,137,123,0.3487
cPH8TY_FP2nMGpFWXqpQb-07:00:00,123,126,0.3998
cPH8TY_FP2nMGpFWXqpQb-07:00:00,126,86,0.6601
cPH8TY_FP2nMGpFWXqpQb-07:00:00,86,84,1.0589000000000002
cURs_PxThe2b2znIGFxQs-07:00:00,175,181,3.256
d84WDadbu5AjbQpkTV2r4-07:00:00,79,103,0.48469999999999996
d84WDadbu5AjbQpkTV2r4-07:00:00,103,104,0.25739999999999996
d84WDadbu5AjbQpkTV2r4-07:00:00,104,106,0.2861
d84WDadbu5AjbQpkTV2r4-07:00:00,106,129,0.7074
d84WDadbu5AjbQpkTV2r4-07:00:00,129,131,0.39030000000000004
d84WDadbu5AjbQpkTV2r4-07:00:00,131,133,0.5953999999999999
d84WDadbu5AjbQpkTV2r4-07:00:00,133,203,0.1971
d84WDadbu5AjbQpkTV2r4-07:00:00,203,205,0.4565
d84WDadbu5AjbQpkTV2r4-07:00:00,205,207,0.4342
d84WDadbu5AjbQpkTV2r4-07:00:00,207,209,4.8508000000000004
d84WDadbu5AjbQpkTV2r4-07:00:00,209,211,2.274
d84WDadbu5AjbQpkTV2r4-07:00:00,211,214,1.0021
d84WDadbu5AjbQpkTV2r4-07:00:00,214,218,2.1185
d84WDadbu5AjbQpkTV2r4-07:00:00,218,220,1.4105
d84WDadbu5AjbQpkTV2r4-07:00:00,220,231,0.8179
d84WDadbu5AjbQpkTV2r4-07:00:00,231,233,0.6058
d84WDadbu5AjbQpkTV2r4-07:00:00,233,237,0.5404
d84WDadbu5AjbQpkTV2r4-07:00:00,237,235,0.5197999999999999
d84WDadbu5AjbQpkTV2r4-07:00:00,235,239,1.0317
d84WDadbu5AjbQpkTV2r4-07:00:00,239,245,0.42710000000000004
d84WDadbu5AjbQpkTV2r4-07:00:00,245,243,0.5841000000000001
d84WDadbu5AjbQpkTV2r4-07:00:00,243,241,1.0479
d84WDadbu5AjbQpkTV2r4-07:00:00,241,229,0.6613
d84WDadbu5AjbQpkTV2r4-07:00:00,229,225,0.3481
d84WDadbu5AjbQpkTV2r4-07:00:00,225,223,0.6788
d84WDadbu5AjbQpkTV2r4-07:00:00,223,198,0.1936
d84WDadbu5AjbQpkTV2r4-07:00:00,198,196,0.5163
d84WDadbu5AjbQpkTV2r4-07:00:00,196,193,0.38089999999999996
d84WDadbu5AjbQpkTV2r4-07:00:00,193,194,0.3493
d84WDadbu5AjbQpkTV2r4-07:00:00,194,186,0.5193
d84WDadbu5AjbQpkTV2r4-07:00:00,186,184,0.2174
d84WDadbu5AjbQpkTV2r4-07:00:00,184,183,0.29719999999999996
d84WDadbu5AjbQpkTV2r4-07:00:00,183,165,0.8052
d84WDadbu5AjbQpkTV2r4-07:00:00,165,164,0.2356
d84WDadbu5AjbQpkTV2r4-07:00:00,164,162,0.435
d84WDadbu5AjbQpkTV2r4-07:00:00,162,160,0.168
d84WDadbu5AjbQpkTV2r4-07:00:00,160,158,0.18830000000000002
dLkT29EUoWOal9hGBCA4x-07:00:00,41,43,0.1708
dLkT29EUoWOal9hGBCA4x-07:00:00,43,47,0.1822
dLkT29EUoWOal9hGBCA4x-07:00:00,47,376,1.0358
dLkT29EUoWOal9hGBCA4x-07:00:00,376,378,0.3396
dLkT29EUoWOal9hGBCA4x-07:00:00,378,380,0.7793
dLkT29EUoWOal9hGBCA4x-07:00:00,380,384,1.3460999999999999
dLkT29EUoWOal9hGBCA4x-07:00:00,384,428,18.8863
dWfTv7gA4CztWg-ijXkTe-07:00:00,189,191,0.38439999999999996
dWfTv7gA4CztWg-ijXkTe-07:00:00,191,197,0.5078
dWfTv7gA4CztWg-ijXkTe-07:00:00,197,199,0.5368999999999999
dWfTv7gA4CztWg-ijXkTe-07:00:00,199,224,0.18059999999999998
dWfTv7gA4CztWg-ijXkTe-07:00:00,224,412,0.393
dWfTv7gA4CztWg-ijXkTe-07:00:00,412,406,1.7675
dWfTv7gA4CztWg-ijXkTe-07:00:00,406,404,0.4209
dWfTv7gA4CztWg-ijXkTe-07:00:00,404,423,1.0840999999999998
dWfTv7gA4CztWg-ijXkTe-07:00:00,423,430,1.7530999999999999
dWfTv7gA4CztWg-ijXkTe-07:00:00,430,431,1.863
dWfTv7gA4CztWg-ijXkTe-07:00:00,431,345,2.3028000000000004
dWfTv7gA4CztWg-ijXkTe-07:00:00,345,329,1.7002000000000002
dWfTv7gA4CztWg-ijXkTe-07:00:00,329,297,2.1541
dWfTv7gA4CztWg-ijXkTe-07:00:00,297,299,0.26489999999999997
dWfTv7gA4CztWg-ijXkTe-07:00:00,299,305,0.7282000000000001
dWfTv7gA4CztWg-ijXkTe-07:00:00,305,307,0.9912000000000001
divI9MoAnOSksgYUNogFE-07:00:00,361,403,1.0455
divI9MoAnOSksgYUNogFE-07:00:00,403,200,0.9773999999999999
divI9MoAnOSksgYUNogFE-07:00:00,200,199,0.32230000000000003
divI9MoAnOSksgYUNogFE-07:00:00,199,224,0.18059999999999998
divI9MoAnOSksgYUNogFE-07:00:00,224,226,0.663
divI9MoAnOSksgYUNogFE-07:00:00,226,230,0.3495
divI9MoAnOSksgYUNogFE-07:00:00,230,242,0.6684
divI9MoAnOSksgYUNogFE-07:00:00,242,244,1.0674000000000001
divI9MoAnOSksgYUNogFE-07:00:00,244,246,0.5815
divI9MoAnOSksgYUNogFE-07:00:00,246,240,0.4061
divI9MoAnOSksgYUNogFE-07:00:00,240,236,1.0509000000000002
divI9MoAnOSksgYUNogFE-07:00:00,236,238,0.6514
divI9MoAnOSksgYUNogFE-07:00:00,238,234,0.5454
divI9MoAnOSksgYUNogFE-07:00:00,234,232,0.6236
divI9MoAnOSksgYUNogFE-07:00:00,232,221,0.8332999999999999
divI9MoAnOSksgYUNogFE-07:00:00,221,219,1.4167
divI9MoAnOSksgYUNogFE-07:00:00,219,215,0.4038
divI9MoAnOSksgYUNogFE-07:00:00,215,212,0.2994
divI9MoAnOSksgYUNogFE-07:00:00,212,210,0.5059
divI9MoAnOSksgYUNogFE-07:00:00,210,208,0.499
divI9MoAnOSksgYUNogFE-07:00:00,208,206,0.38839999999999997
divI9MoAnOSksgYUNogFE-07:00:00,206,204,0.43460000000000004
divI9MoAnOSksgYUNogFE-07:00:00,204,134,0.2105
divI9MoAnOSksgYUNogFE-07:00:00,134,127,2.7198
divI9MoAnOSksgYUNogFE-07:00:00,127,32,0.31239999999999996
divI9MoAnOSksgYUNogFE-07:00:00,32,13,0.3778
divI9MoAnOSksgYUNogFE-07:00:00,13,96,0.2671
divI9MoAnOSksgYUNogFE-07:00:00,96,94,0.275
divI9MoAnOSksgYUNogFE-07:00:00,94,92,0.15519999999999998
divI9MoAnOSksgYUNogFE-07:00:00,92,88,0.1085
divI9MoAnOSksgYUNogFE-07:00:00,88,90,0.1996
divI9MoAnOSksgYUNogFE-07:00:00,90,139,1.1596
divI9MoAnOSksgYUNogFE-07:00:00,139,137,0.2762
divI9MoAnOSksgYUNogFE-07:00:00,137,123,0.3487
divI9MoAnOSksgYUNogFE-07:00:00,123,126,0.3998
divI9MoAnOSksgYUNogFE-07:00:00,126,86,0.6601
divI9MoAnOSksgYUNogFE-07:00:00,86,254,1.8533
e8t7gY08MS-f47GD5XH51-07:00:00,305,271,2.1837
e8t7gY08MS-f47GD5XH51-07:00:00,271,447,0.3783
e8t7gY08MS-f47GD5XH51-07:00:00,447,280,1.849
e8t7gY08MS-f47GD5XH51-07:00:00,280,265,1.1248
e8t7gY08MS-f47GD5XH51-07:00:00,265,262,0.3528
eI4I1CFyBUEYtwzc_6nqC-07:00:00,175,178,2.7484
eVKw5V4GKYTFMFEU2cbKc-07:00:00,190,192,0.1502
