start_route_id,end_route_id,start_stop_id,end_stop_id,walking_distance_m,walking_path_nodes
T6BRc19d7TrtHQroCLymy,o8mSXE7IgJWToUsU4NnFr,192,193,0.0,[1814665419]
V_vEOLz-VvDvsJC4jk5JR,o8mSXE7IgJWToUsU4NnFr,190,193,117.06575927290262,"[262336905, 274589372, 1814665419]"
_RCpDqcLlmzJHSPPy8bli,o8mSXE7IgJWToUsU4NnFr,192,193,0.0,[1814665419]
edXbrlxHb468dADNBXJ2G,o8mSXE7IgJWToUsU4NnFr,216,218,308.5375535809871,"[6985079820, 339081311, 7048869158, 527831696, 8442698477, 6985153417]"
xkITynYnba-VdPTlpu5kL,o8mSXE7IgJWToUsU4NnFr,219,218,0.0,[6985153417]
NwvVKB38LtB63C0PtEo-i,o8mSXE7IgJWToUsU4NnFr,425,225,6805.614686096191,"[6952038537, 6952038534, 6952038526, 6953539418, 6952038523, 6952038519, 6952035739, 6952035732, 6491614424, 6491614425, 6953678243, 6953678227, 261726784, 6942560970, 1892876501, 260755102, 1128125313, 1128125375, 274591723, 1884999064, 1884999079, 1884999061, 1884999051, 260755101, 5434591444, 5434591442, 1814665424, 1814665419, 274589372, 1128126150, 1128125930, 1128126056, 1128126117, 316916763, 1885696441, 276659446, 1892904326, 1885696346, 276659536, 276659637, 7025440170, 8431951862, 6513299697, 8431951870, 1885907570, 4323956955, 3890628560, 4075818998, 274589385, 274589386, 417395073, 417395122, 274589389, 260754134, 3883555026, 6971317922, 6971317926, 10904528616]"
QKCnSGkAqgRmQ4fUeYRP-,o8mSXE7IgJWToUsU4NnFr,305,277,0.0,[7015017018]
oepuTc06iN5U0ZwjmqZIj,o8mSXE7IgJWToUsU4NnFr,424,198,180.97182328188137,"[6953678227, 261726784]"
uZVFCkC8Mu4Badqh_vUBE,o8mSXE7IgJWToUsU4NnFr,260,277,427.71917523594124,"[1128478568, 1128477650, 1128476537, 7029035469, 4168310134, 339079529, 6984376042, 7015017018]"
xg6X_6yI3-x6agQaIKy0r,o8mSXE7IgJWToUsU4NnFr,309,193,117.06575927290262,"[262336905, 274589372, 1814665419]"
E_oc6kDbFdlvVaZssBQex,oepuTc06iN5U0ZwjmqZIj,405,405,0.0,[7927564332]
nl0Bhq5jfJUhmpghbnEaV,oepuTc06iN5U0ZwjmqZIj,48,403,200.39523585404226,"[5720425342, 260758120, 6984479411]"
BDGXXpou9Eb38xEVTNUs2,p2DY4x4NaqXRC1gG9cwiY,120,121,0.0,[1175843806]
CTJ48OMS2Nn2CyW093CBk,p2DY4x4NaqXRC1gG9cwiY,15,121,0.0,[1175843806]
E_oc6kDbFdlvVaZssBQex,p2DY4x4NaqXRC1gG9cwiY,405,404,0.0,[7927564332]
Rx10-oSKyoIJDvbVd1Py3,p2DY4x4NaqXRC1gG9cwiY,29,121,0.0,[1175843806]
XQFjzrlmVSDo00hpPwPD9,p2DY4x4NaqXRC1gG9cwiY,39,121,0.0,[1175843806]
djf-0ENVceYNg5x6O7HGq,p2DY4x4NaqXRC1gG9cwiY,109,121,0.0,[1175843806]
oepuTc06iN5U0ZwjmqZIj,p2DY4x4NaqXRC1gG9cwiY,424,423,0.0,[4323950582]
zwjvZyv-K7qfVyipl6li5,p2DY4x4NaqXRC1gG9cwiY,2,121,0.0,[1175843806]
0fV-oHdZjqIXEVAq-5E7b,p2DY4x4NaqXRC1gG9cwiY,360,121,0.0,[1175843806]
2HEouGQcgjyXwlsq69h3S,p2DY4x4NaqXRC1gG9cwiY,300,359,0.0,[1886295998]
2sefONCZ5v5w4bCF1ybYX,p2DY4x4NaqXRC1gG9cwiY,85,359,0.0,[1886295998]
50n7_gqFiIrgeNHtVzwF0,p2DY4x4NaqXRC1gG9cwiY,326,121,0.0,[1175843806]
6Jzbm71jwnmQuuO9P7ngg,p2DY4x4NaqXRC1gG9cwiY,267,121,0.0,[1175843806]
8CWoTtootKoeWNjoE5oOP,p2DY4x4NaqXRC1gG9cwiY,326,121,0.0,[1175843806]
EYuJpRuohnv2M2djd0oRb,p2DY4x4NaqXRC1gG9cwiY,397,359,0.0,[1886295998]
EqpMMSAPpyyeIs0OPJu7A,p2DY4x4NaqXRC1gG9cwiY,98,359,0.0,[1886295998]
EvMcmidrqDryWEcBEqdU2,p2DY4x4NaqXRC1gG9cwiY,425,359,0.0,[1886295998]
I4AY9d0_JCb661dki5jy7,p2DY4x4NaqXRC1gG9cwiY,425,121,0.0,[1175843806]
KNOT7t80YXwsfYupjUiTk,p2DY4x4NaqXRC1gG9cwiY,426,121,0.0,[1175843806]
QcjXCusjL37XD0vtFPM_z,p2DY4x4NaqXRC1gG9cwiY,269,359,0.0,[1886295998]
T6BRc19d7TrtHQroCLymy,p2DY4x4NaqXRC1gG9cwiY,192,121,0.0,[1175843806]
V-tNyPwMd_7j2AAdXrBPe,p2DY4x4NaqXRC1gG9cwiY,278,359,0.0,[1886295998]
V_vEOLz-VvDvsJC4jk5JR,p2DY4x4NaqXRC1gG9cwiY,190,392,0.0,[10239200965]
VqsKdXjc_nTkIE8PZUK7V,p2DY4x4NaqXRC1gG9cwiY,93,359,0.0,[1886295998]
XxUPXIlZHVjWT_a7YqhHy,p2DY4x4NaqXRC1gG9cwiY,426,121,0.0,[1175843806]
_RCpDqcLlmzJHSPPy8bli,p2DY4x4NaqXRC1gG9cwiY,192,121,0.0,[1175843806]
cQIW-LxFXCIuxPpIw4MR2,p2DY4x4NaqXRC1gG9cwiY,296,121,0.0,[1175843806]
dzTiXNOiyKbSpiehbFk-a,p2DY4x4NaqXRC1gG9cwiY,360,121,0.0,[1175843806]
eW27jXPyPLkZFOoF5g9lr,p2DY4x4NaqXRC1gG9cwiY,433,359,0.0,[1886295998]
gboAfb13A28YhAJkt-Pkx,p2DY4x4NaqXRC1gG9cwiY,400,121,0.0,[1175843806]
lQGthxPF7d3FXnmoZFGLV,p2DY4x4NaqXRC1gG9cwiY,426,121,0.0,[1175843806]
nl0Bhq5jfJUhmpghbnEaV,p2DY4x4NaqXRC1gG9cwiY,48,403,200.39523585404226,"[5720425342, 260758120, 6984479411]"
pIaHBI4j1KA7mIDUenoKC,p2DY4x4NaqXRC1gG9cwiY,360,392,0.0,[10239200965]
w5lnA7aOkl9RbW6RzoEdG,p2DY4x4NaqXRC1gG9cwiY,416,359,0.0,[1886295998]
wh9cIxqRBTvvkxeMtkHAi,p2DY4x4NaqXRC1gG9cwiY,400,121,0.0,[1175843806]
z2W-2EVP76_5pF_4R0HbR,p2DY4x4NaqXRC1gG9cwiY,360,121,0.0,[1175843806]
BDGXXpou9Eb38xEVTNUs2,pIaHBI4j1KA7mIDUenoKC,120,390,0.0,[1175843806]
CTJ48OMS2Nn2CyW093CBk,pIaHBI4j1KA7mIDUenoKC,15,390,0.0,[1175843806]
E_oc6kDbFdlvVaZssBQex,pIaHBI4j1KA7mIDUenoKC,405,404,0.0,[7927564332]
Rx10-oSKyoIJDvbVd1Py3,pIaHBI4j1KA7mIDUenoKC,29,390,0.0,[1175843806]
XQFjzrlmVSDo00hpPwPD9,pIaHBI4j1KA7mIDUenoKC,39,390,0.0,[1175843806]
djf-0ENVceYNg5x6O7HGq,pIaHBI4j1KA7mIDUenoKC,109,390,0.0,[1175843806]
oepuTc06iN5U0ZwjmqZIj,pIaHBI4j1KA7mIDUenoKC,424,423,0.0,[4323950582]
zwjvZyv-K7qfVyipl6li5,pIaHBI4j1KA7mIDUenoKC,2,390,0.0,[1175843806]
0fV-oHdZjqIXEVAq-5E7b,pIaHBI4j1KA7mIDUenoKC,360,390,0.0,[1175843806]
2HEouGQcgjyXwlsq69h3S,pIaHBI4j1KA7mIDUenoKC,300,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
2sefONCZ5v5w4bCF1ybYX,pIaHBI4j1KA7mIDUenoKC,85,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
50n7_gqFiIrgeNHtVzwF0,pIaHBI4j1KA7mIDUenoKC,326,390,0.0,[1175843806]
6Jzbm71jwnmQuuO9P7ngg,pIaHBI4j1KA7mIDUenoKC,267,390,0.0,[1175843806]
8CWoTtootKoeWNjoE5oOP,pIaHBI4j1KA7mIDUenoKC,326,390,0.0,[1175843806]
EYuJpRuohnv2M2djd0oRb,pIaHBI4j1KA7mIDUenoKC,397,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
EqpMMSAPpyyeIs0OPJu7A,pIaHBI4j1KA7mIDUenoKC,98,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
EvMcmidrqDryWEcBEqdU2,pIaHBI4j1KA7mIDUenoKC,425,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
I4AY9d0_JCb661dki5jy7,pIaHBI4j1KA7mIDUenoKC,425,390,0.0,[1175843806]
KNOT7t80YXwsfYupjUiTk,pIaHBI4j1KA7mIDUenoKC,426,390,0.0,[1175843806]
QcjXCusjL37XD0vtFPM_z,pIaHBI4j1KA7mIDUenoKC,269,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
T6BRc19d7TrtHQroCLymy,pIaHBI4j1KA7mIDUenoKC,192,390,0.0,[1175843806]
V-tNyPwMd_7j2AAdXrBPe,pIaHBI4j1KA7mIDUenoKC,278,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
V_vEOLz-VvDvsJC4jk5JR,pIaHBI4j1KA7mIDUenoKC,190,392,0.0,[10239200965]
VqsKdXjc_nTkIE8PZUK7V,pIaHBI4j1KA7mIDUenoKC,93,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
XxUPXIlZHVjWT_a7YqhHy,pIaHBI4j1KA7mIDUenoKC,426,390,0.0,[1175843806]
_RCpDqcLlmzJHSPPy8bli,pIaHBI4j1KA7mIDUenoKC,192,390,0.0,[1175843806]
cQIW-LxFXCIuxPpIw4MR2,pIaHBI4j1KA7mIDUenoKC,296,390,0.0,[1175843806]
dzTiXNOiyKbSpiehbFk-a,pIaHBI4j1KA7mIDUenoKC,360,390,0.0,[1175843806]
eW27jXPyPLkZFOoF5g9lr,pIaHBI4j1KA7mIDUenoKC,433,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
gboAfb13A28YhAJkt-Pkx,pIaHBI4j1KA7mIDUenoKC,400,390,0.0,[1175843806]
lQGthxPF7d3FXnmoZFGLV,pIaHBI4j1KA7mIDUenoKC,426,390,0.0,[1175843806]
nl0Bhq5jfJUhmpghbnEaV,pIaHBI4j1KA7mIDUenoKC,48,403,200.39523585404226,"[5720425342, 260758120, 6984479411]"
p2DY4x4NaqXRC1gG9cwiY,pIaHBI4j1KA7mIDUenoKC,359,390,0.0,[1175843806]
w5lnA7aOkl9RbW6RzoEdG,pIaHBI4j1KA7mIDUenoKC,416,360,349.74068937636184,"[1886295998, 1888346013, 260758574, 4781919524, 4781919525, 4323952889, 5727317783, 10562355384, 1886295269]"
wh9cIxqRBTvvkxeMtkHAi,pIaHBI4j1KA7mIDUenoKC,400,390,0.0,[1175843806]
z2W-2EVP76_5pF_4R0HbR,pIaHBI4j1KA7mIDUenoKC,360,390,0.0,[1175843806]
TPxz_LmHA0qyDz7QFLo1e,q-9QC-QKVmhqbVh9htKhg,280,280,0.0,[6488486115]
llujnjcOUaGBRa_Jecss3,q-9QC-QKVmhqbVh9htKhg,279,280,1738.337021746674,"[9204541535, 7016571657, 7111551009, 8442698359, 7044630378, 7044630377, 8442698387, 4002066933, 7044630380, 339079529, 4168310134, 7029035469, 1128476537, 1128477650, 1128478568, 4168313563, 7041539368, 7927561316, 6511710409, 1128092208, 1128091960, 1128092175, 6488486115]"
4xf9KaKYJRkSlWjtAzeER,q-9QC-QKVmhqbVh9htKhg,305,262,0.0,[4770569723]
D7IwqxPBMcEQiGv3sjC3s,q-9QC-QKVmhqbVh9htKhg,305,262,0.0,[4770569723]
7udRe7A9ekRD6rtEEN_uD,rJNlVBeJYLnin9iUCfQ8_,189,188,131.2859840121987,"[6446573515, 276659249, 1885931733, 1892904334]"
FaHumA7HIyjyuC7E4M1jZ,rJNlVBeJYLnin9iUCfQ8_,189,188,131.2859840121987,"[6446573515, 276659249, 1885931733, 1892904334]"
O-PLpyiKLXCmTOTN2ykl2,rJNlVBeJYLnin9iUCfQ8_,192,190,117.06575927290262,"[1814665419, 274589372, 262336905]"
RSdPdtwiGzlvedMSUpA36,rJNlVBeJYLnin9iUCfQ8_,322,321,139.9497237497058,"[2712663257, 1605614943, 6953697314, 6953697312, 6948570678, 2712663245]"
T6BRc19d7TrtHQroCLymy,rJNlVBeJYLnin9iUCfQ8_,192,190,117.06575927290262,"[1814665419, 274589372, 262336905]"
V_vEOLz-VvDvsJC4jk5JR,rJNlVBeJYLnin9iUCfQ8_,190,190,0.0,[262336905]
_RCpDqcLlmzJHSPPy8bli,rJNlVBeJYLnin9iUCfQ8_,192,190,117.06575927290262,"[1814665419, 274589372, 262336905]"
lbr0LeYaqC-PO2eSd5dsH,rJNlVBeJYLnin9iUCfQ8_,189,188,131.2859840121987,"[6446573515, 276659249, 1885931733, 1892904334]"
ruQq1su0J7bVhBjmIi2kw,rJNlVBeJYLnin9iUCfQ8_,195,188,70.91761918018832,"[1892904326, 4323956583, 1892904334]"
2z926Q9o3YtgjyoxtMW1d,rJNlVBeJYLnin9iUCfQ8_,425,188,70.91761918018832,"[1892904326, 4323956583, 1892904334]"
5NjpP8xmvr1-OYnw7E5Jn,rJNlVBeJYLnin9iUCfQ8_,258,188,70.91761918018832,"[1892904326, 4323956583, 1892904334]"
DKfQEdGZMwRbkHDkrwcPx,rJNlVBeJYLnin9iUCfQ8_,54,188,104.4133681086844,"[6943200496, 276659249, 1885931733, 1892904334]"
E14B9x9RNkVqAHJvJBYqa,rJNlVBeJYLnin9iUCfQ8_,260,188,70.91761918018832,"[1892904326, 4323956583, 1892904334]"
kdziSzfhBj4JiBeVoloxo,rJNlVBeJYLnin9iUCfQ8_,344,188,0.0,[1892904334]
o8mSXE7IgJWToUsU4NnFr,rJNlVBeJYLnin9iUCfQ8_,277,190,117.06575927290262,"[1814665419, 274589372, 262336905]"
xg6X_6yI3-x6agQaIKy0r,rJNlVBeJYLnin9iUCfQ8_,309,190,0.0,[262336905]
xkITynYnba-VdPTlpu5kL,rJNlVBeJYLnin9iUCfQ8_,219,190,117.06575927290262,"[1814665419, 274589372, 262336905]"
-Z1R0bmP-3IQrktLaw1-i,rff5rfv-fQCJyBaPUiuhB,301,301,0.0,[7043828811]
2HEouGQcgjyXwlsq69h3S,rff5rfv-fQCJyBaPUiuhB,300,298,249.80652235647767,"[9414993322, 7014712781, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365]"
4xf9KaKYJRkSlWjtAzeER,rff5rfv-fQCJyBaPUiuhB,305,304,0.0,[5392019578]
D7IwqxPBMcEQiGv3sjC3s,rff5rfv-fQCJyBaPUiuhB,305,304,0.0,[5392019578]
KNOT7t80YXwsfYupjUiTk,rff5rfv-fQCJyBaPUiuhB,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
QKCnSGkAqgRmQ4fUeYRP-,rff5rfv-fQCJyBaPUiuhB,305,304,0.0,[5392019578]
TPxz_LmHA0qyDz7QFLo1e,rff5rfv-fQCJyBaPUiuhB,280,279,1738.3370217466745,"[6488486115, 1128092175, 1128091960, 1128092208, 6511710409, 7927561316, 7041539368, 4168313563, 1128478568, 1128477650, 1128476537, 7029035469, 4168310134, 339079529, 7044630380, 4002066933, 8442698387, 7044630377, 7044630378, 8442698359, 7111551009, 7016571657, 9204541535]"
XxUPXIlZHVjWT_a7YqhHy,rff5rfv-fQCJyBaPUiuhB,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
aeeOOe3-Dtz86MK-Ltc0F,rff5rfv-fQCJyBaPUiuhB,305,304,0.0,[5392019578]
cQIW-LxFXCIuxPpIw4MR2,rff5rfv-fQCJyBaPUiuhB,296,296,0.0,[5392019571]
d1tk5YD606wPnGF4CLm4i,rff5rfv-fQCJyBaPUiuhB,427,428,140.34669742250887,"[4323948369, 11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
lQGthxPF7d3FXnmoZFGLV,rff5rfv-fQCJyBaPUiuhB,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
llujnjcOUaGBRa_Jecss3,rff5rfv-fQCJyBaPUiuhB,279,279,0.0,[9204541535]
1Ctgvye_a8bTjvozOsfEX,rff5rfv-fQCJyBaPUiuhB,177,301,1993.1691896509014,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7043828811]"
2vubw4wDlR7h4SuBBiS6p,rff5rfv-fQCJyBaPUiuhB,425,301,0.0,[7043828811]
CTJ48OMS2Nn2CyW093CBk,rff5rfv-fQCJyBaPUiuhB,15,301,0.0,[7043828811]
DaGuT_I6g5QpO40EcF4u7,rff5rfv-fQCJyBaPUiuhB,419,301,81.24395009563578,"[9359493413, 7043828816, 7043828811]"
FaHumA7HIyjyuC7E4M1jZ,rff5rfv-fQCJyBaPUiuhB,189,301,1993.1691896509014,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7043828811]"
RSdPdtwiGzlvedMSUpA36,rff5rfv-fQCJyBaPUiuhB,322,296,1792.7267033132398,"[6485868051, 7011812107, 6485857211, 6486022036, 7014739939, 6485857224, 7011812106, 6485857238, 6485868050, 6977240809, 6977240799, 8482032648, 2578743473, 7043828811, 7043828810, 9414993328, 7023732362, 7023732364, 5392019571]"
bAytab6a3g8pFmPeUQC1L,rff5rfv-fQCJyBaPUiuhB,161,428,0.0,[5594506889]
hx4EeoLjM7NJfnYrVfGvk,rff5rfv-fQCJyBaPUiuhB,180,301,1993.1691896509014,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7043828811]"
nd53PomhCqmjY7ykLQy83,rff5rfv-fQCJyBaPUiuhB,79,428,0.0,[5594506889]
ndixtJMAJzaQiITLSzYz_,rff5rfv-fQCJyBaPUiuhB,267,304,0.0,[5392019578]
tMb6GY09D_zaob3QQV8vM,rff5rfv-fQCJyBaPUiuhB,179,301,1993.1691896509014,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7043828811]"
tv4mLSYvBC5Q4aSnL5h83,rff5rfv-fQCJyBaPUiuhB,98,428,0.0,[5594506889]
uZVFCkC8Mu4Badqh_vUBE,rff5rfv-fQCJyBaPUiuhB,260,277,427.71917523594124,"[1128478568, 1128477650, 1128476537, 7029035469, 4168310134, 339079529, 6984376042, 7015017018]"
vToQ2sD35oGmngQzvKN9j,rff5rfv-fQCJyBaPUiuhB,83,304,0.0,[5392019578]
zwjvZyv-K7qfVyipl6li5,rff5rfv-fQCJyBaPUiuhB,2,428,0.0,[5594506889]
O-PLpyiKLXCmTOTN2ykl2,ruQq1su0J7bVhBjmIi2kw,192,192,0.0,[1814665419]
T6BRc19d7TrtHQroCLymy,ruQq1su0J7bVhBjmIi2kw,192,192,0.0,[1814665419]
V_vEOLz-VvDvsJC4jk5JR,ruQq1su0J7bVhBjmIi2kw,190,192,117.06575927290262,"[262336905, 274589372, 1814665419]"
_RCpDqcLlmzJHSPPy8bli,ruQq1su0J7bVhBjmIi2kw,192,192,0.0,[1814665419]
edXbrlxHb468dADNBXJ2G,ruQq1su0J7bVhBjmIi2kw,216,219,308.5375535809871,"[6985079820, 339081311, 7048869158, 527831696, 8442698477, 6985153417]"
nd53PomhCqmjY7ykLQy83,ruQq1su0J7bVhBjmIi2kw,79,80,0.0,[3879996652]
xkITynYnba-VdPTlpu5kL,ruQq1su0J7bVhBjmIi2kw,219,219,0.0,[6985153417]
0WNbk9MGSKJVqVAWMBS1q,ruQq1su0J7bVhBjmIi2kw,182,80,0.0,[3879996652]
2z926Q9o3YtgjyoxtMW1d,ruQq1su0J7bVhBjmIi2kw,425,195,0.0,[1892904326]
5NjpP8xmvr1-OYnw7E5Jn,ruQq1su0J7bVhBjmIi2kw,258,195,0.0,[1892904326]
DKfQEdGZMwRbkHDkrwcPx,ruQq1su0J7bVhBjmIi2kw,54,195,172.0613700674482,"[6943200496, 276659249, 1885931733, 6818143503, 276659446, 1892904326]"
E14B9x9RNkVqAHJvJBYqa,ruQq1su0J7bVhBjmIi2kw,260,195,0.0,[1892904326]
Jahu5bHSRsdCyh3p5H6cJ,ruQq1su0J7bVhBjmIi2kw,156,80,143.028829084899,"[6992201151, 5503106644, 5503106645, 3879996652]"
NwvVKB38LtB63C0PtEo-i,ruQq1su0J7bVhBjmIi2kw,425,230,0.0,[6952038537]
dC4CWsX_TbK9g5r1kzt4S,ruQq1su0J7bVhBjmIi2kw,48,80,528.1542977656857,"[6947834641, 6947834652, 6950701610, 6950701510, 6950701618, 6950701584, 6950701583, 6123228790, 6950701628, 4168310070, 6485810773, 5672090625, 5503106644, 5503106645, 3879996652]"
kdziSzfhBj4JiBeVoloxo,ruQq1su0J7bVhBjmIi2kw,344,195,70.91761918018832,"[1892904334, 4323956583, 1892904326]"
o8mSXE7IgJWToUsU4NnFr,ruQq1su0J7bVhBjmIi2kw,277,192,0.0,[1814665419]
oepuTc06iN5U0ZwjmqZIj,ruQq1su0J7bVhBjmIi2kw,424,199,180.97182328188137,"[6953678227, 261726784]"
rJNlVBeJYLnin9iUCfQ8_,ruQq1su0J7bVhBjmIi2kw,310,195,70.91761918018832,"[1892904334, 4323956583, 1892904326]"
xg6X_6yI3-x6agQaIKy0r,ruQq1su0J7bVhBjmIi2kw,309,192,117.06575927290262,"[262336905, 274589372, 1814665419]"
-Z1R0bmP-3IQrktLaw1-i,tMb6GY09D_zaob3QQV8vM,301,307,1993.1691896509012,"[7043828811, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
1Ctgvye_a8bTjvozOsfEX,tMb6GY09D_zaob3QQV8vM,177,177,0.0,[6477633140]
2HEouGQcgjyXwlsq69h3S,tMb6GY09D_zaob3QQV8vM,300,307,1854.8090433424386,"[9414993322, 7014712781, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
S8t0ygpYGRBLHfPC3bjJm,tMb6GY09D_zaob3QQV8vM,175,177,4316.147965308224,"[6984393502, 6984393496, 6984393497, 6984393495, 6966913944, 6977240803, 6977240658, 6977240801, 6977240809, 6485868050, 6485857238, 7011812106, 6485857224, 7014739939, 6486022036, 6485857211, 7011812107, 6485868051, 5392019578, 7113581386, 7041564231, 9368774140, 7041564194, 6488715716, 6488715717, 7041564195, 7041564214, 7041564201, 7041564217, 7041564204, 7041564218, 6994855543, 6994855541, 6994855509, 6994855519, 6994855550, 6994847782, 6994855498, 5392201252, 6994847763, 9365261066, 6478133669, 6477633142, 6994855615, 6994855614, 6477768986, 6994855668, 6477633141, 6477633140]"
2vubw4wDlR7h4SuBBiS6p,tMb6GY09D_zaob3QQV8vM,425,307,1993.1691896509012,"[7043828811, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
CTJ48OMS2Nn2CyW093CBk,tMb6GY09D_zaob3QQV8vM,15,307,1993.1691896509012,"[7043828811, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
DaGuT_I6g5QpO40EcF4u7,tMb6GY09D_zaob3QQV8vM,419,307,2013.0140755243524,"[9359493413, 9359493410, 9359493415, 9414993319, 9414993322, 7014712781, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
FaHumA7HIyjyuC7E4M1jZ,tMb6GY09D_zaob3QQV8vM,189,307,0.0,[317908405]
hx4EeoLjM7NJfnYrVfGvk,tMb6GY09D_zaob3QQV8vM,180,307,0.0,[317908405]
E_oc6kDbFdlvVaZssBQex,tv4mLSYvBC5Q4aSnL5h83,405,404,0.0,[7927564332]
KNOT7t80YXwsfYupjUiTk,tv4mLSYvBC5Q4aSnL5h83,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
XxUPXIlZHVjWT_a7YqhHy,tv4mLSYvBC5Q4aSnL5h83,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
d1tk5YD606wPnGF4CLm4i,tv4mLSYvBC5Q4aSnL5h83,427,428,140.34669742250887,"[4323948369, 11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
edXbrlxHb468dADNBXJ2G,tv4mLSYvBC5Q4aSnL5h83,216,218,308.5375535809871,"[6985079820, 339081311, 7048869158, 527831696, 8442698477, 6985153417]"
lQGthxPF7d3FXnmoZFGLV,tv4mLSYvBC5Q4aSnL5h83,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
oepuTc06iN5U0ZwjmqZIj,tv4mLSYvBC5Q4aSnL5h83,424,423,0.0,[4323950582]
xkITynYnba-VdPTlpu5kL,tv4mLSYvBC5Q4aSnL5h83,219,218,0.0,[6985153417]
NwvVKB38LtB63C0PtEo-i,tv4mLSYvBC5Q4aSnL5h83,425,225,6805.614686096191,"[6952038537, 6952038534, 6952038526, 6953539418, 6952038523, 6952038519, 6952035739, 6952035732, 6491614424, 6491614425, 6953678243, 6953678227, 261726784, 6942560970, 1892876501, 260755102, 1128125313, 1128125375, 274591723, 1884999064, 1884999079, 1884999061, 1884999051, 260755101, 5434591444, 5434591442, 1814665424, 1814665419, 274589372, 1128126150, 1128125930, 1128126056, 1128126117, 316916763, 1885696441, 276659446, 1892904326, 1885696346, 276659536, 276659637, 7025440170, 8431951862, 6513299697, 8431951870, 1885907570, 4323956955, 3890628560, 4075818998, 274589385, 274589386, 417395073, 417395122, 274589389, 260754134, 3883555026, 6971317922, 6971317926, 10904528616]"
aeeOOe3-Dtz86MK-Ltc0F,tv4mLSYvBC5Q4aSnL5h83,305,98,1652.0504799336218,"[1128069143, 4941775518, 7010914165, 1128069139, 1128069168, 4168315109, 1128069192, 7008413291, 7008413285, 1128069155, 6488151976, 1128069181, 7008413315, 1128069174, 7008413314, 4168314500, 6488127621, 5708573519, 6488151977, 6942575296, 6942575303, 6942575297, 6942575294, 6942575299, 6942575301, 5708573518, 5708573516, 5708573514, 4168312373, 4168314652, 3972273686, 339081529, 4168313023, 5708573622, 6943091990]"
